pool,block_number,q_spot,ell_spot,l_spot,lvr_increment,lvr_neutral_increment
30bp_WETH_USDC,24455063,2093.976794185909,699222.4815507133,3.6486112345842887,140.49897961387592,104.52516233556426
30bp_WETH_USDC,24457463,2085.200972559323,811797.9317160904,4.2628108903052615,221.40303672506002,142.1708858789651
30bp_WETH_USDC,24459863,2075.0089881377785,816202.7623090624,4.3175571134357575,414.42527536303555,265.33050249541884
30bp_WETH_USDC,24462263,2061.1535880939728,634151.5062303599,3.3884220607739812,20756.8452526369,17161.7724004784
30bp_WETH_USDC,24464663,1950.4665104659393,599334.5197618827,3.478816729617288,290.12875211656535,260.916308190108
30bp_WETH_USDC,24467063,1963.3815163357588,612713.2726135568,3.521439612285884,1348.9604011659178,1182.73802630444
30bp_WETH_USDC,24469463,1991.060776374288,618143.9958517781,3.478827417491643,280.6148042810894,242.1740817446714
30bp_WETH_USDC,24471863,1978.359310511105,866305.6925552934,4.922473828047848,232.4027701131814,143.57093961785398
30bp_WETH_USDC,24474263,1988.0765731293463,871709.349149371,4.916907595321912,779.9456386771599,477.6668169911405
30bp_WETH_USDC,24476663,1970.265046623574,866066.1201467029,4.9514691182162505,1496.0423026055453,926.3593600783952
30bp_WETH_USDC,24479063,1994.8471984934363,965804.6697526338,5.419944663582534,1.7259745876120383,0.9524436150685094
30bp_WETH_USDC,24481463,1995.6452570716451,985230.870260056,5.525645244633562,716.0297498606029,387.25798358415443
30bp_WETH_USDC,24483863,1979.5466228908783,902292.7049021898,5.1223452647248555,2818.1975271221404,1671.0525679904833
30bp_WETH_USDC,24486263,1946.3750329193958,881156.7543674932,5.130779978363462,1689.6657187967885,1034.6259141310568
30bp_WETH_USDC,24488663,1972.0389946264788,907902.2623097228,5.183652206086763,1162.933856869182,686.6053185081724
30bp_WETH_USDC,24491063,1950.8566232726976,893580.9923184279,5.185204602787833,71.72960430546108,43.2614262117823
30bp_WETH_USDC,24493463,1945.5966775048107,884345.5861046376,5.152438218184186,105.8376468205948,64.58635136238227
30bp_WETH_USDC,24495863,1939.1871105439284,884381.6418669622,5.178215847051225,133.76944048959453,81.7629081305837
30bp_WETH_USDC,24498263,1946.3750329193958,899914.6570877186,5.240003077699637,1214.1655836531193,727.968063089056
30bp_WETH_USDC,24500663,1967.9022646574547,919733.6415382831,5.267769800968138,110.70203123138542,64.5863513623878
30bp_WETH_USDC,24503063,1961.4192142474535,919423.9745258597,5.292126177731366,516.7725968801178,302.0977116132491
30bp_WETH_USDC,24505463,1975.3941442318321,905717.7197846121,5.15801054660411,6.445308983067501,3.811298751095951
30bp_WETH_USDC,24507863,1976.9750127682137,905340.4381704467,5.149678934774146,29.031453096929123,17.167429035164083
30bp_WETH_USDC,24510263,1973.6171781035462,2302895.250411741,13.132572697893071,214.45645980610445,49.89792504564117
30bp_WETH_USDC,24512663,1967.9022646574547,2300392.255898898,13.175485062977103,5358.870763643646,1250.0247733855883
30bp_WETH_USDC,24515063,1939.3810292549826,2296509.967841219,13.444468083468612,37172.79872140467,8749.320990255692
30bp_WETH_USDC,24517463,1865.018215272665,813911.9574634662,5.052691895150464,7767.943322234821,5260.609640307113
30bp_WETH_USDC,24519863,1920.4688617343247,858688.7952868593,5.101464811894994,8433.633615331542,5334.87557820634
30bp_WETH_USDC,24522263,1862.967925614679,827833.1447071369,5.14759947965811,4460.287748036802,2971.4359543865526
30bp_WETH_USDC,24524663,1821.3391092839738,725716.7621207327,4.668215956478855,17.445890833133088,13.408481152915796
30bp_WETH_USDC,24527063,1824.0730311829225,739678.5031255162,4.747332691503801,1458.8058760733531,1099.2143560050667
30bp_WETH_USDC,24529463,1848.8637383738283,840139.295683332,5.2840138292540475,4717.916581119786,3108.819469877832
30bp_WETH_USDC,24531863,1891.121662004273,866710.8249276745,5.269446762221939,12659.491347946541,7995.236173404825
30bp_WETH_USDC,24534263,1960.438798784576,869814.9629554544,5.010337083873168,65571.0077630281,40528.20187808011
30bp_WETH_USDC,24536663,2122.223501210754,975516.5021365212,4.989051022822846,8504.467506574503,4504.7007113258005
30bp_WETH_USDC,24539063,2063.8346960479303,913788.0341049503,4.873075130275396,59.91622582082011,34.35662730048206
30bp_WETH_USDC,24541463,2068.7935996816013,1097280.2790793823,5.830580989931889,5387.751504985477,2569.68800444215
30bp_WETH_USDC,24543863,2025.8040535394914,905817.713482637,4.967234460539774,988.4338458855652,577.1079767880946
30bp_WETH_USDC,24546263,2045.7535285806894,915504.9426564644,4.947100513057132,20921.82747076174,12027.109494428445
30bp_WETH_USDC,24548663,1953.784957494967,869974.6403841027,5.036878271120943,1507.011455133177,932.868815977066
30bp_WETH_USDC,24551063,1929.3229245351033,889120.8091044707,5.2459408802553265,179.7339113131254,109.55085831941368
30bp_WETH_USDC,24553463,1921.0450600088311,889640.9673075078,5.282973719830348,714.7348584651302,436.325314413945
30bp_WETH_USDC,24555863,1904.5957284488557,903387.2333240672,5.434251628425894,7717.978980578371,4659.906854852269
30bp_WETH_USDC,24558263,1957.8920114538205,910306.6802282113,5.253813262983356,8901.622592778662,5260.609640307094
30bp_WETH_USDC,24560663,2016.1039778829854,933086.7969533495,5.153741823974435,30.215846961153538,17.167429035163558
30bp_WETH_USDC,24563063,2012.6796838070425,933095.0279280328,5.166945555665618,19476.275732561684,11074.948206963574
30bp_WETH_USDC,24565463,1925.8534402148678,913788.7161311462,5.406061035544793,5284.237661744812,3136.7068363232215
30bp_WETH_USDC,24567863,1970.068039819592,933509.2836522111,5.337855431269584,4772.749315825248,2741.9426449705975
30bp_WETH_USDC,24570263,1927.7801605202733,914461.1516422993,5.401930657571169,36555.98362588367,21672.72182034533
30bp_WETH_USDC,24572663,2044.1176619836724,948591.0169835666,5.1320416922710175,6483.899472125103,3598.763574156725
30bp_WETH_USDC,24575063,1993.850074051464,932719.5602352585,5.238203189850708,3349.674313668554,1914.4950385754205
30bp_WETH_USDC,24577463,1958.0878006549656,909482.425075042,5.248268834047734,1099.4968828336307,650.328229993348
30bp_WETH_USDC,24579863,1978.557146442156,937661.5724461528,5.327129134601654,210.17861754508297,119.95465612782584
30bp_WETH_USDC,24582263,1969.67408530579,939111.728906276,5.371501637644762,30034.876879296204,17153.802361593403
30bp_WETH_USDC,24584663,2075.424010685496,1189814.247806989,6.292002903348381,21543.58963257931,9460.944187673507
30bp_WETH_USDC,24587063,2158.176215665155,1098715.3745640514,5.479297143872048,3927.3216860781768,1831.5417341442646
30bp_WETH_USDC,24589463,2120.3144547101783,1076264.4540762946,5.511738317720089,1.1152918011935737,0.5356959607545833
30bp_WETH_USDC,24591863,2120.950612658145,1120112.1567869436,5.733709443696398,4379.094366792237,2020.721729297865
30bp_WETH_USDC,24594263,2081.8674851758346,1193304.0750420892,6.281183836921749,780.194793239541,341.0942347380564
30bp_WETH_USDC,24596663,2066.1060496632667,1013185.8677316969,5.3942393622893015,15432.335110515973,7976.552232155103
30bp_WETH_USDC,24599063,1990.463577585115,966521.0779441717,5.44189278700327,257.54321954915895,142.17088587895753
30bp_WETH_USDC,24601463,1980.7346478362,966790.7742320884,5.48356573498311,131.29820989877734,72.63771175401376
30bp_WETH_USDC,24603863,1973.8145398213567,967806.9650410446,5.5182228078496705,147.6893737704897,81.76290813059066
30bp_WETH_USDC,24606263,1981.1308145731139,960868.387273483,5.448339728999097,678.7739563437575,377.7928071213134
30bp_WETH_USDC,24608663,1965.3457816094237,954159.2116897956,5.475608580874164,1026.1516539037616,577.4577478525546
30bp_WETH_USDC,24611063,1945.9858162962785,932721.7410650905,5.432660909987678,14.793125209070475,8.558289911269117
30bp_WETH_USDC,24613463,1943.6521504775867,932563.1129817757,5.441522418332575,8.317221901323915,4.815482178149678
30bp_WETH_USDC,24615863,1941.9037378650185,955029.5559706817,5.580142247678323,6579.149628000006,3721.2435823913147
30bp_WETH_USDC,24618263,1990.463577585115,984028.7654723045,5.540467935182249,3539.6719815177908,1919.2303498092576
30bp_WETH_USDC,24620663,2026.20923460824,1002261.0644557409,5.49445256224397,1138.884991223023,600.9050603203268
30bp_WETH_USDC,24623063,2005.8485339689676,1080132.270875181,6.011733815096692,4124.621300812553,2029.584171221914
30bp_WETH_USDC,24625463,2042.8916205367466,1010926.9116610581,5.47421400880149,2205.449059471113,1148.956551173278
30bp_WETH_USDC,24627863,2071.277517860232,1222932.2852538372,6.486568039748395,5783.915178120388,2473.7132506902944
30bp_WETH_USDC,24630263,2029.0477721248376,1053420.7953140517,5.7627991493452635,249.84080981252313,125.3326872808425
30bp_WETH_USDC,24632663,2019.7360513280184,1055829.5831153465,5.815966607597765,2530.3365225274224,1269.3639063715148
30bp_WETH_USDC,24635063,2049.2340931956746,1060835.6531394005,5.717823597793104,774.456353161058,383.88580136776244
30bp_WETH_USDC,24637463,2065.692890428252,1060868.7100238504,5.649799194550996,4449.21390992254,2196.5331644568705
30bp_WETH_USDC,24639863,2026.0066339448454,1056421.1594916945,5.7922300312929895,1790.9245059930402,896.5381042602176
30bp_WETH_USDC,24642263,2050.874054370548,1064909.9837039267,5.732900664309068,3757.2139690309796,1854.524309143562
30bp_WETH_USDC,24644663,2087.078404282159,1243873.5181904517,6.522860336216686,401.14056923496867,168.03508831874257
30bp_WETH_USDC,24647063,2098.1687287183377,1127083.7160791303,5.8636165853161915,9958.64677922635,4591.694070345459
30bp_WETH_USDC,24649463,2156.4504513771503,1188615.9127416178,5.934748491193236,13853.947698141294,5974.633337713591
30bp_WETH_USDC,24651863,2088.122152213012,1241420.5729462882,6.5051166923637025,352.74674842866875,148.0182027683089
30bp_WETH_USDC,24654263,2077.708118922969,1251126.68570613,6.605329494679221,27.902190356736728,11.646454587687447
30bp_WETH_USDC,24656663,2074.8015079869797,1250668.207145473,6.61678893856164,1087.2924836332363,454.3232836319999
30bp_WETH_USDC,24659063,2092.930119812061,1131695.585105421,5.909728562155363,814.1243841030234,374.31115777806843
30bp_WETH_USDC,24661463,2109.528916757322,2075468.4283856102,10.710454764339788,1330.3716158896127,332.21030029052906
30bp_WETH_USDC,24663863,2093.767417444165,1132212.8936368497,5.90888373711207,19115.91594351617,8783.18020799262
30bp_WETH_USDC,24666263,2174.205152150949,1722243.053566066,8.494027550184935,28520.84338912257,8454.085933763849
30bp_WETH_USDC,24668663,2256.153338648095,855073.6519745679,3.989519657082601,2287.8926704621845,1340.9013013694998
30bp_WETH_USDC,24671063,2290.020010264124,959445.8813757465,4.377554597539724,9120.676338581641,4728.636378583689
30bp_WETH_USDC,24673463,2354.57246091314,1026171.5654202276,4.490781144362875,1112.7496664975101,531.9495702896477
30bp_WETH_USDC,24675863,2332.3110447293775,1055930.0796234754,4.6873292712595305,750.0058875226766,350.0944877093514
30bp_WETH_USDC,24678263,2314.4221049170883,1443257.198439951,6.481117330408848,337.5036324310538,115.70774530262786
30bp_WETH_USDC,24680663,2324.6274872954846,1449767.0315265905,6.467525811440019,69.75302963628987,23.75402273172849
30bp_WETH_USDC,24683063,2319.9831104607492,1455524.060918959,6.512716273523838,59433.9764377335,20180.038165351838
30bp_WETH_USDC,24685463,2184.88436615274,1401458.4593361865,6.861318001295652,928.0527180841326,337.23076311853794
30bp_WETH_USDC,24687863,2201.3317772403007,1483674.928925959,7.182580598635773,3959.794800993033,1354.0670428786163
30bp_WETH_USDC,24690263,2168.1261961774085,1398639.2215592507,6.927058765797275,7987.8710682505725,2919.6585296628537
30bp_WETH_USDC,24692663,2120.102444465732,1370425.2572944881,7.019239942120317,1377.0132599943147,519.4614708863974
30bp_WETH_USDC,24695063,2139.910370919166,1381741.9819331348,6.979166867532203,3130.3601744977336,1165.7852629921624
30bp_WETH_USDC,24697463,2169.861304331115,1469638.5192774993,7.269969153461922,4048.218612820648,1407.6232763301707
30bp_WETH_USDC,24699863,2136.4894228584626,1386334.672848723,7.019189525378839,681.1865355859658,253.0443194828979
30bp_WETH_USDC,24702263,2150.42113655372,1369342.5407036464,6.865889737141717,63.620799594623314,23.849224338945916
30bp_WETH_USDC,24704663,2154.7260670795085,1368962.9917114493,6.843426600256247,7.778152044493965,2.9136520311279916
30bp_WETH_USDC,24707063,2153.2183619749003,1370693.3374556971,6.859274672960881,19987.811108221795,7480.48736246185
30bp_WETH_USDC,24709463,2076.877243404665,848393.8922193089,4.481787861184557,34.956824887010164,21.521772089234744
30bp_WETH_USDC,24711863,2080.826863640519,946399.7497770541,4.985293160676965,6.901154491251231,3.805205853353534
30bp_WETH_USDC,24714263,2079.162950997647,852766.1609015195,4.497458568178769,1596.8132488188053,977.5273135202177
30bp_WETH_USDC,24716663,2052.515327973643,777114.8653957071,4.178550039671083,0.08799977774653156,0.059497970262033344
30bp_WETH_USDC,24719063,2052.3100969639468,779646.2686433911,4.192790245967903,11202.001889564943,7549.627815611077
30bp_WETH_USDC,24721463,2125.4090657631473,1297928.6320051479,6.62303460574737,422.3991734882974,168.03508831875504
30bp_WETH_USDC,24723863,2136.703071800748,1303256.8671859556,6.597566324077996,1677.8036780630493,662.9610735299826
30bp_WETH_USDC,24726263,2159.2555196121916,1403020.6502646774,6.991623120948528,3660.3051286589844,1336.4422722153865
30bp_WETH_USDC,24728663,2126.8972985194823,1316797.2313748638,6.71226554930272,3948.9927754316823,1547.900964358456
30bp_WETH_USDC,24731063,2161.199627093234,1410146.2432434256,7.0176520823736315,1722.4311396751807,625.4308045974441
30bp_WETH_USDC,24733463,2183.355558680571,1422195.7389792006,6.970158888753277,139.30127656684158,49.897925045636015
30bp_WETH_USDC,24735863,2177.0333153507418,1410006.4893489608,6.940543860307969,157.5533783094719,57.00632796645811
30bp_WETH_USDC,24738263,2170.2952982905945,1469613.3330091382,7.267664045441551,9624.53730479847,3346.3114399035617
30bp_WETH_USDC,24740663,2118.8308281018667,1385085.4680580157,7.100716155214978,10260.07731214594,3830.671540102822
30bp_WETH_USDC,24743063,2065.0733064820433,860301.4436487722,4.583713308660753,19.127716645659984,11.646454587686874
30bp_WETH_USDC,24745463,2062.184371023991,817491.2599953837,4.36477524890971,574.604643051095,368.4438089572329
30bp_WETH_USDC,24747863,2045.9581039335474,818775.264397097,4.423740204215042,8033.40451017894,5163.397378079026
30bp_WETH_USDC,24750263,1985.6924312179299,805901.563303965,4.55390568636533,20.228728155809804,13.408481152912191
30bp_WETH_USDC,24752663,1988.6730557455703,815070.8615507879,4.5953679136064025,374.5539826623645,245.29367683178555
30bp_WETH_USDC,24755063,2001.440737933726,950374.9219739152,5.3070217708078715,1681.5779596591506,941.4552185970698
30bp_WETH_USDC,24757463,2026.6144967172538,877547.2122412478,4.80932114049361,1881.7106599723559,1133.8243457106053
30bp_WETH_USDC,24759863,1998.6408212930633,950083.5222715935,5.316547032514595,42.555375339054,23.849224338947483
30bp_WETH_USDC,24762263,2002.6419026326287,946454.7019116676,5.280376492915985,114.91937022473623,64.58635136239091
30bp_WETH_USDC,24764663,1996.0444060795119,949411.7437171886,5.32315736965698,42.49765450249454,23.849224338948293
30bp_WETH_USDC,24767063,2000.0402896525002,1269850.624802951,7.098466298689361,14444.407447805364,6054.478168023087
30bp_WETH_USDC,24769463,2063.8346960479303,1205056.4407274716,6.426359672830626,78.63608096455891,34.19211885083787
30bp_WETH_USDC,24771863,2058.887678919154,1203178.622857828,6.439484904602928,1245.7181668930527,543.1532215217815
30bp_WETH_USDC,24774263,2039.2179066367773,1199295.0253857824,6.511792939107825,129.69759446076793,57.0063279664505
30bp_WETH_USDC,24776663,2032.9064345304987,1198571.9175425344,6.53819721950842,21143.99689946082,9313.507944728683
30bp_WETH_USDC,24779063,2113.329298108749,1694195.1106659418,8.719321022236795,280.06644020618154,85.59788942277888
30bp_WETH_USDC,24781463,2105.3142856877257,1372836.135493537,7.105805246259364,2996.202865776796,1132.2518539763362
30bp_WETH_USDC,24783863,2134.354108034912,1353438.2830514773,6.862917046708634,458.2494186753975,174.45331443930328
30bp_WETH_USDC,24786263,2145.910215833671,1359765.509315135,6.8393795336482315,6296.679242661146,2379.5277401500207
30bp_WETH_USDC,24788663,2102.999828878989,1350620.5848804545,7.002361261410765,11473.855233259395,4409.66278048446
30bp_WETH_USDC,24791063,2045.7535285806894,891515.3904324395,4.817468524647412,861.0455121127261,508.2994084478156
30bp_WETH_USDC,24793463,2064.660353764687,882368.1662154729,4.702696031303971,259.35655205538444,153.98275284507753
30bp_WETH_USDC,24795863,2054.157915055269,885186.4739458826,4.753943681782128,213.18779985077475,126.49101020447719
30bp_WETH_USDC,24798263,2063.628333214609,897523.2020243328,4.787055534180699,427.82235663282154,249.7761955622326
30bp_WETH_USDC,24800663,2050.258915186175,897413.8838121556,4.833366470133754,29.405592245897505,17.225894705968567
30bp_WETH_USDC,24803063,2053.7471450887797,896780.6250713428,4.817655729385679,0.1015810873339745,0.05949797026228619
30bp_WETH_USDC,24805463,2053.5417909096886,896341.7716034608,4.8160204478252195,8.23185825117117,4.8241574176905155
30bp_WETH_USDC,24807863,2055.3907179690755,895410.6793249238,4.804527546267926,163.01354764789733,95.58796809174675
30bp_WETH_USDC,24810263,2063.628333214609,884655.1247312557,4.71842198745884,1405.780520360809,832.6774020742533
30bp_WETH_USDC,24812663,2039.2179066367773,880642.1806304184,4.781608705385079,657.5335297461703,393.5823356515639
30bp_WETH_USDC,24815063,2055.801816666576,887694.2534911346,4.761694675322373,9458.288133656906,5593.8073468495795
30bp_WETH_USDC,24817463,2118.8308281018667,1396138.9422701465,7.157382393305956,5181.492681728008,1919.2303498092483
30bp_WETH_USDC,24819863,2156.8817630319304,1451977.1334018137,7.247534203916219,2319.605670846336,818.8233370981802
30bp_WETH_USDC,24822263,2131.5813889859623,1375724.586836029,6.989540469115839,2528.582071726348,947.6404529374246
30bp_WETH_USDC,24824663,2104.6828176998265,1362161.5598526127,7.053726905082017,1674.4409141131496,637.8181525399439
30bp_WETH_USDC,24827063,2126.4719828581906,1413489.5639754608,7.207308519698755,1985.4045299994127,725.062702966506
30bp_WETH_USDC,24829463,2102.999828878989,1403940.330093985,7.2788001980974615,64970.28743494457,24021.245163536285
30bp_WETH_USDC,24831863,2236.610914509307,1487732.7491945333,7.032492337811339,892.9324017556503,302.0977116132409
30bp_WETH_USDC,24834263,2252.546559834652,1501868.9872539213,7.0241113715761,1799.3920727401705,600.9050603203025
30bp_WETH_USDC,24836663,2229.911470922088,1505970.190548058,7.15080520179744,10412.882664589391,3485.4574443183387
30bp_WETH_USDC,24839063,2175.945125171883,1413992.9107433036,6.965388238848719,617.2738271052458,222.76946284141738
30bp_WETH_USDC,24841463,2189.2582886571677,1449289.474843687,7.07423754117283,1924.9493581570032,675.7167197306694
30bp_WETH_USDC,24843863,2212.586682182182,1566524.7083559409,7.5258717410043765,773.195729225722,249.77619556223993
30bp_WETH_USDC,24846263,2198.2522229183082,1509469.1419133686,7.322813305955544,169.48726459743244,57.00632796645335
30bp_WETH_USDC,24848663,2191.4485323748113,1464238.5617197661,7.136494432603081,10024.659969461709,3481.297745772302
30bp_WETH_USDC,24851063,2244.4523751953666,1565481.3971616824,7.361262819743345,11.855838328861363,3.8052058533538573
30bp_WETH_USDC,24853463,2242.657621028805,1565701.4938450498,7.371137384324513,0.0,0.0
30bp_WETH_USDC,24855863,2242.657621028805,1567576.626562912,7.3799652873006165,1416.8578016126537,454.32328363199696
30bp_WETH_USDC,24858263,2262.2528783638727,1576988.108329483,7.328020887976271,4665.455317179281,1480.6214520392655
30bp_WETH_USDC,24860663,2226.5692780938125,1607863.2135884499,7.651820696640179,349.16764493021134,109.55085831941528
30bp_WETH_USDC,24863063,2217.016061984663,1567551.7468770703,7.508248385707552,949.6049986441379,306.2567588988176
30bp_WETH_USDC,24865463,2201.111666073693,1556865.0230769129,7.5380298471124,1.6427853130174843,0.5353746556440458
30bp_WETH_USDC,24867863,2200.4514646185635,1556323.1001530273,7.538797490575251,472.25736963519216,153.9827528450781
30bp_WETH_USDC,24870263,2189.2582886571677,1526768.1484632855,7.4524246121988975,4471.409864558447,1489.9506512148878
30bp_WETH_USDC,24872663,2223.89913087397,1646036.925868405,7.847601657910542,85858.37726117858,26329.011608289995
30bp_WETH_USDC,24875063,2371.822864743698,1380290.9286834446,5.974715924320117,877.4087746158494,310.69853820283004
30bp_WETH_USDC,24877463,2388.960754862132,1270267.7494151795,5.43940947360096,7086.641363964901,2717.0002058019277
30bp_WETH_USDC,24879863,2337.9150331382875,1466732.8144939342,6.487508313179808,440.9928018136675,148.018202768301
30bp_WETH_USDC,24882263,2326.255214789734,1465099.1375123134,6.529064778007798,101.5015585330011,34.192118850840345
30bp_WETH_USDC,24884663,2320.6791749957006,1511379.1668852447,6.759596591342995,2879.596619290697,941.4552185970612
30bp_WETH_USDC,24887063,2349.8682569695243,1389582.3843985964,6.099426921507946,342.5173900966232,121.03906633993243
30bp_WETH_USDC,24889463,2360.465961201301,1351837.0568323578,5.893831809892595,1657.9830389291903,600.9050603203251
30bp_WETH_USDC,24891863,2336.746426227163,1529667.469196879,6.77095074293537,200.6294022092743,64.58635136238748
30bp_WETH_USDC,24894263,2329.048256887814,1520528.5936634499,6.7638951266947736,59.53978121898072,19.31400749656471
30bp_WETH_USDC,24896663,2333.244109095261,1530707.154133402,6.790814218604767,410.21012846129133,132.06361297768697
30bp_WETH_USDC,24899063,2344.235616652033,1543530.2361830326,6.799598283589478,21945.639655750598,6990.069096342091
30bp_WETH_USDC,24901463,2424.578514489065,1295216.5308322464,5.4244786538943,35.816923246449264,13.368317992443092
30bp_WETH_USDC,24903863,2420.944554563577,1482020.9846193553,6.220812228818313,10505.68664556129,3429.467285857683
30bp_WETH_USDC,24906263,2362.82748965549,1546473.6757319814,6.732316328340028,717.8726360262534,227.32010924259814
30bp_WETH_USDC,24908663,2348.224006955418,1774888.0261822268,7.798869949654723,134.03921139743073,37.09711520914032
30bp_WETH_USDC,24911063,2342.361071802303,1539158.043202534,6.788478670781953,2562.426120943073,818.8233370982051
30bp_WETH_USDC,24913463,2314.8850124822925,1567429.1484375924,7.036614978161102,1196.8984904325139,377.7928071213107
30bp_WETH_USDC,24915863,2296.4407300752982,1564411.276682002,7.1078471608587295,886.0914817628264,281.35134747524194
30bp_WETH_USDC,24918263,2280.650617064253,1491020.3270327158,6.8448735610334,3386.9359823509158,1132.2518539763626
30bp_WETH_USDC,24920663,2312.108955235322,1518294.1998844582,6.828314151624426,2356.8147740130407,768.4477923092181
30bp_WETH_USDC,24923063,2338.382639524066,1512074.120490223,6.6860515019277225,1845.8131453526191,600.9050603203314
30bp_WETH_USDC,24925463,2314.8850124822925,1507970.9798327787,6.7696911173947605,844.3584033387089,277.02446878120566
30bp_WETH_USDC,24927863,2330.6790798492943,1509369.0444235615,6.707207252192685,1185.4631579426812,387.2579835841507
30bp_WETH_USDC,24930263,2311.877767458576,1511574.4786303437,6.799112891932948,11455.238850976983,3751.8127954304655
30bp_WETH_USDC,24932663,2369.926260023594,1516473.9355442687,6.572077933784193,1441.745799975743,464.87407180324755
30bp_WETH_USDC,24935063,2390.8725925088315,1489293.2044920293,6.369649890163177,143.1157120999728,46.78190334788129
30bp_WETH_USDC,24937463,2397.5760811036516,1496237.0219491704,6.372528769454752,6352.538952263016,2064.0002130298135
30bp_WETH_USDC,24939863,2352.9249192730554,1601850.1957288794,7.017457629042992,5077.251676106955,1555.4345968104149
30bp_WETH_USDC,24942263,2314.8850124822925,1599253.2447559312,7.179481986244548,129.68697626331803,40.12022949236313
30bp_WETH_USDC,24944663,2308.8744291181647,1602222.2187721948,7.220915842165476,922.6051499150618,285.260713190482
30bp_WETH_USDC,24947063,2324.8599500442147,1601999.4531836938,7.145574865772425,0.1931082242234918,0.059509870451071464
30bp_WETH_USDC,24949463,2325.0924360392187,1601986.939022937,7.144447353586591,120.38440351774291,37.09711520914124
30bp_WETH_USDC,24951863,2319.287254703401,1604002.9310894585,7.180312564127657,27.77284856869735,8.558289911268522
30bp_WETH_USDC,24954263,2316.505918197912,1609630.723587092,7.21848629418056,0.774794248871105,0.23806328634834298
30bp_WETH_USDC,24956663,2316.9692425466105,1617316.4386319346,7.250777897058591,198.63801676011175,60.73740482559712
30bp_WETH_USDC,24959063,2309.567160715442,1626806.2358262478,7.328413045523227,86.36711829011735,26.296400109042672
30bp_WETH_USDC,24961463,2314.4221049170883,1627445.4099298308,7.3082363018814425,1021.9224213865285,310.69853820283015
30bp_WETH_USDC,24963863,2331.145238972055,1647011.309658841,7.316655161458473,5106.062928943221,1528.4594149301695
30bp_WETH_USDC,24966263,2368.504801819409,1608661.111499841,6.977874643455901,2097.7299411217,637.8181525399302
30bp_WETH_USDC,24968663,2393.025238757086,1534582.7497938182,6.55449743360738,17931.612407037952,5685.967691435281
30bp_WETH_USDC,24971063,2319.0553491684846,1627414.628814481,7.286207727849353,2650.611265485107,805.0841248016484
30bp_WETH_USDC,24973463,2292.0818528729556,1651841.227979311,7.5265009646339385,38.69261697204566,11.646454587687272
30bp_WETH_USDC,24975863,2288.875343681859,1652683.193527098,7.546166854859773,255.23448423891907,76.84005477207295
30bp_WETH_USDC,24978263,2280.650617064253,1731534.976773969,7.9490116718339445,401.9518972240607,115.70774530263608
30bp_WETH_USDC,24980663,2290.7070849700935,1766023.9263215547,8.054011565165222,84.68502602727138,23.84922433894768
30bp_WETH_USDC,24983063,2295.292854096011,1782253.2221958842,8.103679492914713,6126.459987269239,1707.93027406834
30bp_WETH_USDC,24985463,2334.1775467428793,1797906.247533192,7.971429604539515,41495.97033344849,11371.583261375252
30bp_WETH_USDC,24987863,2232.1423861208077,1721806.0120829425,8.163405744786974,510.92131977215615,149.50573568972987
30bp_WETH_USDC,24990263,2243.330485597085,1780847.5668543703,8.38024786912959,1880.6631982141873,530.7458975807609
30bp_WETH_USDC,24992663,2264.5161495275493,1778707.3266599048,8.252990875693959,84.46569826446249,23.754022731735553
30bp_WETH_USDC,24995063,2259.991869227058,1936128.1262624606,9.010394029522802,3132.149804856262,810.0353821391543
30bp_WETH_USDC,24997463,2286.359090807147,1763881.258855413,8.067197492881665,13.482509229647924,3.8052058533528594
30bp_WETH_USDC,24999863,2284.5308263494862,1763984.4479780784,8.077355963154965,1879.883400203726,530.7458975807899
30bp_WETH_USDC,25002263,2306.105579885163,1798017.888714386,8.11792870200421,113.91665360174439,31.405275914501747
30bp_WETH_USDC,25004663,2300.807896602231,1804839.7613946146,8.17688924957654,48.76513372037845,13.40848115291343
30bp_WETH_USDC,25007063,2304.261525342607,1804232.542087495,8.155768003149849,21.67151565440841,5.956345567670291
30bp_WETH_USDC,25009463,2306.5668240621953,1802576.3753477572,8.136068894924346,0.2163863441621036,0.059497970262107965
30bp_WETH_USDC,25011863,2306.3361904431513,1816075.1139643632,8.198226083466494,526.0326012541722,143.57093961784935
30bp_WETH_USDC,25014263,2317.6644028307687,1817304.8771223444,8.143703827907451,714.6211907297737,194.43382461642608
30bp_WETH_USDC,25016663,2330.9121477572794,1849506.6434305955,8.217449467730669,11248.123297733615,2998.542551564255
30bp_WETH_USDC,25019063,2383.234409725621,1710562.3209277291,7.351208907312656,7317.245772248401,2085.8081340495887
30bp_WETH_USDC,25021463,2338.616477788018,1761247.7351513435,7.786673124773055,1939.8698768270963,542.1527250181056
30bp_WETH_USDC,25023863,2360.9380779982007,1771215.8142968533,7.719951829667711,1494.4228597572458,413.34122181769146
30bp_WETH_USDC,25026263,2380.6144241282664,1719101.415167965,7.400105497689812,75.54832213699135,21.440148619205807
30bp_WETH_USDC,25028663,2376.0957767253526,1751298.634840619,7.560217673583211,166.8357599808646,46.52066988693078
30bp_WETH_USDC,25031063,2369.4523458598987,1756755.937277596,7.615693660925502,54.81089513357154,15.257397870832913
30bp_WETH_USDC,25033463,2373.2463142834135,1754347.1010485366,7.587021334299807,6969.067187245661,1941.049972812481
30bp_WETH_USDC,25035863,2416.107745711903,1636281.4683670264,6.888958519124401,16650.548114896606,4927.894142101597
